,age,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,employment_type,salary
26683,49,14,0,2,0,1,0,0,40,1,1,0
26684,36,13,1,0,0,1,0,0,40,1,0,1
26685,33,10,1,0,0,0,0,0,45,1,0,1
26686,25,10,1,3,2,0,0,0,34,1,1,1
26689,40,12,0,2,0,1,0,0,40,1,0,1
26690,48,9,0,2,0,1,0,0,44,1,1,1
26691,51,10,0,2,0,1,0,0,50,1,1,1
26692,22,12,1,4,3,1,0,0,20,0,1,1
26693,34,10,0,2,3,1,0,0,50,1,1,1
26694,22,6,0,1,0,0,0,0,40,1,1,1
26695,34,9,0,2,0,1,0,1,40,1,2,1
26696,56,9,1,3,0,1,0,0,40,1,1,1
26697,49,9,0,2,0,1,0,1,40,1,1,1
26698,36,13,1,3,0,0,0,0,40,1,1,1
26699,18,10,1,4,0,0,0,0,20,1,1,1
26700,26,9,1,4,0,1,0,0,50,1,2,1
26701,48,9,0,2,0,1,0,0,50,1,1,1
26702,35,9,0,2,0,1,0,0,40,1,2,1
26703,29,9,1,4,0,1,0,0,40,1,1,1
26704,47,9,0,2,0,1,0,0,40,1,1,0
26705,21,11,0,1,0,0,0,0,12,1,1,1
26706,28,10,1,3,0,0,0,0,50,1,1,1
26707,53,10,0,2,0,1,0,0,40,1,1,0
26708,65,9,1,3,0,0,0,0,40,1,0,1
26709,26,10,1,0,0,0,0,0,40,1,1,1
26710,50,13,0,2,0,1,0,1,50,1,1,0
26711,26,9,0,2,0,1,0,0,50,1,1,1
26712,70,9,0,2,0,1,0,0,20,1,1,1
26713,55,10,1,4,0,1,0,0,40,1,1,1
26714,27,13,1,5,0,1,0,0,35,1,0,1
26715,31,10,0,2,0,1,0,0,40,0,1,0
26716,43,13,0,2,0,1,0,1,55,1,1,0
26717,24,7,0,2,0,1,0,0,40,1,1,1
26718,22,4,1,0,0,0,0,0,40,0,1,1
26719,26,9,1,0,3,0,0,0,40,1,1,1
26720,23,6,1,3,0,0,0,0,40,1,1,1
26721,41,9,0,2,0,1,0,0,60,1,2,1
26722,52,14,0,2,0,1,0,0,40,1,1,1
26723,41,9,0,1,0,0,0,0,40,1,2,1
26724,59,6,0,2,0,1,0,0,40,1,2,1
26725,56,10,0,1,0,0,0,1,50,1,2,0
26726,58,9,1,3,0,1,1,0,48,1,1,0
26727,65,13,0,2,0,1,0,0,40,1,1,0
26728,24,13,1,3,2,1,0,0,40,1,0,1
26729,51,12,0,2,0,1,1,0,45,1,1,0
26730,31,10,0,2,0,1,0,0,45,1,1,1
26731,84,9,1,3,0,0,0,0,16,1,1,1
26732,51,10,0,2,0,1,0,0,40,1,1,1
26733,24,13,1,3,0,1,0,0,50,1,0,1
26734,30,9,0,2,0,1,0,0,45,1,1,1
26735,22,6,1,3,0,1,0,0,40,0,1,1
26736,30,14,1,3,0,1,0,0,40,0,1,1
26737,47,10,1,0,0,0,0,0,40,1,1,1
26738,19,9,1,4,0,0,0,0,35,1,1,1
26739,43,10,1,0,0,0,0,0,36,1,2,1
26740,30,13,1,3,0,0,0,0,50,1,1,1
26741,46,14,1,3,0,0,0,0,45,1,1,1
26742,49,13,0,2,0,1,0,0,60,1,0,1
26743,37,3,1,0,0,0,0,0,40,0,1,1
26744,42,14,1,3,0,1,0,0,40,1,1,1
26745,57,10,0,2,0,1,1,0,50,1,1,1
26746,46,12,1,3,0,0,0,0,40,1,1,1
26747,23,10,1,4,0,0,0,0,20,1,1,1
26748,26,13,0,2,0,1,0,0,58,1,1,0
26749,64,14,1,5,0,0,0,0,8,1,1,1
26750,20,9,1,0,0,0,0,0,40,0,1,1
26751,31,9,1,3,0,1,0,0,40,1,1,1
26752,38,13,0,2,0,1,0,1,40,1,1,0
26753,44,10,1,3,0,1,0,0,40,1,1,1
26754,42,11,0,2,2,1,1,0,40,1,2,1
26755,23,13,1,0,0,1,0,0,40,1,1,1
26756,31,14,0,2,0,1,0,0,90,1,0,0
26757,35,7,0,2,0,1,0,0,36,1,2,1
26758,30,10,1,3,0,1,0,0,35,1,2,1
26759,35,9,1,4,0,1,0,0,20,1,1,1
26760,40,9,1,4,0,0,0,0,38,1,1,1
26761,18,7,1,4,0,0,0,0,20,1,1,1
26763,63,9,0,2,3,1,0,0,40,1,1,1
26764,20,9,1,4,0,1,0,0,40,1,0,1
26765,50,14,0,2,0,1,0,0,60,1,0,0
26766,49,14,0,2,0,1,0,0,45,1,1,1
26767,53,6,0,2,0,1,0,0,40,1,2,1
26768,34,9,1,4,0,0,0,0,40,1,1,1
26769,54,9,1,3,0,1,0,0,56,1,1,0
26770,40,10,0,2,0,1,0,0,40,1,1,0
26771,22,13,1,3,0,0,0,0,40,1,1,1
26772,28,6,1,5,0,1,0,0,35,0,1,1
26773,24,9,1,4,0,1,0,0,40,0,1,1
26774,37,2,1,0,0,0,0,0,48,0,1,1
26775,62,9,0,1,0,0,0,0,16,1,1,1
26777,51,11,1,0,2,0,0,0,40,1,1,1
26778,65,10,1,3,0,0,1,0,40,1,1,1
26779,31,9,1,4,0,0,0,0,8,1,1,1
26780,42,10,1,0,0,1,0,0,90,1,2,0
26781,42,9,0,1,3,0,0,0,35,1,1,1
26782,54,12,0,2,0,1,0,0,40,0,1,1
26783,23,13,1,4,0,0,0,0,60,1,1,1
26784,28,9,1,3,0,0,0,0,46,1,1,1
26785,42,7,1,3,0,1,0,0,40,1,1,1
26786,30,9,1,3,3,1,0,0,40,1,1,1
26787,33,9,0,2,0,1,0,0,40,1,0,1
26788,33,9,1,3,0,0,0,0,40,1,1,1
26789,39,9,1,0,0,1,1,0,40,1,1,1
26790,27,7,0,2,0,1,0,0,40,1,1,1
26792,62,3,0,2,2,1,0,0,40,0,1,1
26793,17,6,1,5,0,1,0,0,30,1,1,1
26794,58,10,1,3,3,0,0,0,55,1,1,0
26795,69,14,0,2,0,1,1,0,40,1,2,0
26796,34,13,0,2,0,1,0,0,42,1,1,0
26797,34,13,1,3,0,1,0,1,50,1,1,0
26798,20,9,1,4,0,1,0,0,35,1,1,1
26799,64,10,0,1,0,0,0,0,40,1,0,0
26801,41,9,0,1,0,0,0,0,40,1,1,0
26802,40,4,0,2,0,1,0,0,40,0,1,1
26803,53,14,0,2,0,1,0,0,38,1,0,0
26804,44,16,1,3,0,1,0,0,45,1,1,1
26805,37,3,1,5,0,0,0,0,40,0,1,1
26806,46,13,0,2,0,1,0,0,60,1,1,0
26807,17,5,1,4,0,1,0,0,20,1,1,1
26808,35,9,1,3,0,1,0,0,40,1,1,1
26809,36,12,1,0,0,0,0,0,40,1,0,1
26810,49,9,0,2,0,1,0,0,40,1,0,0
26811,48,15,1,0,0,0,0,0,25,1,1,1
26812,26,13,1,5,0,1,0,0,40,1,1,1
26813,26,12,1,3,0,0,0,0,8,1,1,1
26814,35,9,0,2,0,1,0,0,40,1,0,1
26815,29,5,1,3,0,1,0,0,40,1,1,1
26816,54,10,0,2,0,1,1,0,50,1,1,0
26817,36,10,1,4,3,1,0,0,40,1,0,1
26818,25,13,0,2,0,1,0,0,40,1,1,1
26819,18,6,1,4,0,1,0,0,25,1,0,1
26820,21,10,1,4,3,0,0,0,20,1,1,1
26821,22,9,0,4,3,1,0,0,40,1,1,1
26822,52,9,0,2,0,1,0,0,45,0,1,0
26823,36,10,0,1,0,0,0,0,40,1,2,1
26824,25,13,1,4,0,0,0,1,60,1,1,1
26825,49,16,1,3,0,1,1,0,70,1,2,0
26826,42,10,0,2,0,1,0,0,50,1,1,0
26827,37,11,0,2,0,1,0,0,54,1,1,1
26828,39,12,1,4,0,1,0,0,40,1,1,1
26829,32,13,1,3,0,1,0,0,40,1,1,1
26830,53,9,0,2,0,1,0,0,40,1,1,1
26831,30,7,0,2,0,1,0,0,40,1,1,1
26832,51,10,0,1,0,0,0,0,40,1,1,0
26833,62,11,1,3,3,0,0,0,40,1,0,1
26834,38,3,0,2,0,1,0,0,40,0,1,1
26835,23,13,1,3,0,1,0,0,40,1,1,1
26836,39,9,0,2,0,1,0,1,40,1,1,1
26837,37,10,1,4,0,1,0,0,40,1,0,1
26839,41,10,0,2,0,1,0,0,40,1,1,1
26840,47,13,0,2,0,1,0,0,40,1,2,0
26841,25,10,0,1,3,0,0,0,40,1,1,0
26842,35,12,1,0,0,0,0,0,50,1,1,1
26843,47,9,0,2,0,1,0,1,45,1,1,0
26844,30,9,1,3,0,1,0,0,40,0,1,1
26845,29,11,0,2,0,1,0,1,40,1,1,1
26846,36,11,0,1,0,0,0,0,50,1,1,0
26847,42,13,1,3,0,1,0,0,60,1,1,1
26848,51,9,0,2,3,1,0,0,40,1,1,1
26849,34,9,1,4,0,1,0,0,40,1,1,1
26850,44,9,1,3,0,1,0,0,60,0,2,1
26851,27,13,1,3,0,1,0,0,41,1,1,1
26852,39,9,1,3,3,1,0,0,40,1,1,1
26853,46,9,1,3,0,1,0,1,40,1,1,1
26854,32,9,1,4,0,1,0,1,62,1,2,1
26855,31,13,1,3,3,0,0,0,50,1,1,1
26856,23,7,1,0,0,1,0,0,35,1,1,1
26857,47,14,0,2,0,1,1,0,55,1,1,0
26858,66,13,0,2,0,1,0,0,99,1,1,1
26859,26,9,1,4,0,1,0,0,40,1,1,1
26860,52,9,0,2,0,1,0,0,40,1,1,0
26861,53,7,1,3,0,0,0,0,30,1,2,1
26862,48,13,0,2,2,1,0,0,40,0,2,1
26863,37,12,1,0,0,1,0,0,50,1,2,1
26864,17,7,1,4,0,0,0,0,5,1,1,1
26865,50,11,0,2,0,1,0,0,40,1,1,0
26867,17,7,1,3,3,0,0,1,40,1,0,1
26868,39,10,1,0,3,1,0,0,40,1,1,1
26869,28,13,1,3,3,0,0,0,40,1,0,1
26870,38,12,1,3,0,1,0,0,40,1,1,1
26871,53,9,0,2,0,1,0,1,40,1,1,0
26872,28,13,1,3,0,1,0,0,40,1,0,1
26873,42,10,0,2,0,1,1,0,32,1,1,0
26874,40,5,1,3,0,1,0,0,45,1,1,1
26875,20,10,1,4,0,1,0,0,40,1,1,1
26876,32,13,0,2,0,1,0,0,40,1,0,0
26877,23,13,1,4,0,1,0,0,40,1,0,1
26878,25,13,1,4,2,1,1,0,40,0,1,1
26879,41,9,0,2,2,1,0,0,40,0,1,1
26880,42,13,0,2,0,1,1,0,40,1,1,0
26881,18,8,1,4,0,1,1,0,14,1,1,1
26882,29,13,0,2,0,1,0,1,60,0,0,0
26883,36,9,0,2,0,1,0,0,50,1,1,1
26884,34,6,0,2,0,1,0,0,40,1,1,1
26885,34,9,1,0,0,1,0,0,44,1,1,1
26886,48,15,0,2,0,1,1,0,50,1,0,0
26887,36,15,0,2,0,1,0,0,80,1,2,0
26888,67,9,1,0,0,1,0,0,40,1,0,1
26889,53,9,0,2,0,1,1,0,40,1,1,0
26890,53,13,0,2,0,1,0,1,40,1,2,0
26891,45,16,1,3,0,1,0,0,45,1,1,0
26892,22,6,1,0,0,0,0,0,35,1,1,1
26893,25,13,0,2,0,1,0,0,43,1,1,1
26894,61,10,1,3,0,0,0,0,40,1,1,1
26895,31,10,1,3,3,0,0,0,40,1,0,1
26896,47,9,0,2,0,1,0,0,38,0,2,1
26897,31,2,0,2,0,1,0,0,45,1,1,1
26898,17,5,1,5,4,0,0,0,32,0,1,1
26899,38,10,0,2,0,1,0,0,50,1,2,0
26901,42,10,1,3,1,0,0,0,40,1,1,1
26902,78,3,0,2,2,1,0,0,36,1,1,1
26903,54,11,0,2,0,1,0,0,40,1,1,0
26904,26,13,1,4,2,0,0,0,50,1,0,1
26905,30,9,0,2,0,1,0,0,35,1,1,0
26906,46,13,0,2,0,1,0,0,40,1,1,0
26907,26,13,1,3,3,0,0,0,45,1,1,1
26908,30,9,1,4,0,0,0,0,35,1,1,1
26909,66,16,0,2,3,1,1,0,35,0,0,0
26910,23,9,1,4,3,1,1,0,40,1,1,1
26911,25,10,1,4,0,1,0,0,40,1,1,1
26912,32,13,0,2,0,1,0,0,40,1,2,1
26913,25,9,0,2,0,1,0,0,38,1,0,1
26914,51,7,0,2,0,1,0,0,40,1,1,1
26915,24,13,1,3,0,1,0,0,40,1,0,1
26916,22,10,1,4,0,0,0,0,40,1,1,1
26917,28,9,1,3,0,0,0,0,40,1,1,1
26918,29,7,1,0,3,0,0,0,20,1,0,1
26919,26,13,1,4,0,1,0,0,40,1,1,1
26920,41,13,1,3,0,1,0,0,40,1,0,0
26921,19,10,1,4,0,0,0,0,35,1,1,1
26923,51,15,0,2,0,1,0,0,50,1,1,0
26925,27,3,0,2,0,1,0,0,40,0,1,1
26926,33,13,0,2,3,1,0,0,40,1,1,0
26927,19,9,1,4,0,0,0,0,8,1,1,1
26929,41,13,0,2,0,1,0,0,45,1,1,0
26930,29,14,0,2,0,1,0,0,40,1,0,0
26931,28,9,0,2,3,1,0,0,40,1,1,1
26932,25,10,1,4,0,1,0,0,40,1,1,1
26933,21,9,1,4,0,1,0,0,36,1,0,1
26934,24,10,1,3,0,1,1,0,50,1,0,0
26935,48,7,1,3,0,0,0,0,31,1,1,1
26936,46,15,0,2,0,1,0,0,60,1,2,0
26937,35,10,0,2,0,1,0,0,50,1,1,1
26938,35,13,0,2,0,1,0,0,40,1,0,0
26939,50,6,0,2,0,1,0,0,40,1,1,1
26941,45,10,0,2,0,1,0,0,40,1,1,1
26942,62,13,0,1,0,0,0,0,40,1,0,1
26943,39,14,0,2,0,1,0,1,45,1,0,0
26944,33,9,1,0,0,1,0,0,40,1,0,1
26945,22,10,1,3,0,0,0,0,30,1,1,1
26946,50,9,0,2,0,1,0,0,48,1,1,0
26947,25,7,1,0,0,0,0,0,40,1,1,1
26948,44,10,1,0,0,0,0,0,40,1,1,1
26949,26,9,0,2,0,1,0,0,40,1,1,0
26950,31,14,1,0,0,0,0,0,50,1,0,0
26951,56,9,0,1,0,0,0,0,15,1,1,1
26952,49,4,0,2,0,1,0,0,40,1,2,1
26953,49,8,0,2,0,1,0,0,40,1,1,0
26954,46,9,1,0,0,0,0,0,43,1,1,1
26955,33,10,1,3,3,1,0,0,40,1,1,1
26956,25,13,1,3,0,0,0,0,30,1,1,1
26957,40,12,1,3,0,0,0,0,40,1,1,0
26959,32,14,1,3,0,1,0,0,10,1,0,1
26960,44,13,0,2,0,1,0,0,55,1,1,1
26961,48,9,1,3,0,0,0,0,30,1,1,1
26962,17,6,1,4,0,0,0,0,12,1,1,1
26963,50,11,0,1,0,0,0,1,36,1,1,0
26964,61,10,0,1,0,0,1,0,34,1,1,0
26965,22,9,1,4,3,1,0,0,40,1,0,1
26966,17,7,1,4,0,1,0,0,17,1,1,1
26967,49,15,0,2,0,1,0,0,60,1,2,0
26968,26,9,0,2,0,1,0,0,50,1,1,1
26969,19,10,1,4,0,1,0,0,10,1,0,1
26970,17,8,1,4,0,0,0,0,16,1,1,1
26971,38,9,0,2,0,1,0,0,40,1,1,1
26972,34,11,1,4,2,1,0,0,40,1,0,1
26973,51,9,0,2,0,1,1,0,50,1,1,0
26974,48,9,0,2,0,1,0,0,42,1,1,0
26975,63,14,0,2,0,1,0,0,50,1,1,0
26976,19,9,1,4,0,0,0,0,40,1,1,1
26977,73,10,0,1,0,0,1,0,36,1,1,0
26978,51,9,1,3,0,0,0,0,43,1,1,1
26980,54,10,0,2,0,1,0,0,40,1,1,0
26981,41,9,0,2,0,1,0,1,40,1,1,0
26983,36,13,0,2,0,1,1,0,50,1,2,0
26984,42,4,0,2,4,1,0,0,40,1,1,1
26985,38,10,0,2,0,1,1,0,40,1,1,0
26987,37,13,0,2,0,1,0,0,50,1,0,0
26988,35,9,0,2,0,1,0,1,40,1,0,0
26989,51,10,0,2,0,1,0,0,40,1,2,1
26990,23,11,1,3,0,0,0,0,40,1,1,1
26991,27,13,1,4,3,0,0,0,40,1,0,1
26993,37,11,0,2,0,1,0,0,42,1,1,0
26994,29,9,0,2,0,1,0,0,45,1,1,1
26995,33,2,0,3,0,1,0,1,32,0,1,1
26996,60,9,1,3,0,1,1,0,40,1,1,1
26997,22,13,1,4,0,1,0,0,20,1,1,1
26999,60,11,1,3,3,0,0,0,37,1,0,1
27000,35,7,1,0,0,1,0,0,20,1,1,1
27001,45,11,1,3,0,0,0,0,40,1,1,1
27002,30,9,0,2,2,1,0,0,40,0,1,0
27003,43,10,0,2,0,1,0,0,70,1,2,0
27004,32,14,1,3,0,0,0,0,38,1,0,1
27005,35,9,0,2,0,1,0,0,42,1,1,1
27006,32,11,1,0,3,0,0,0,40,1,1,1
27007,61,11,0,2,2,1,0,0,40,1,1,0
27008,40,14,1,0,0,0,1,0,40,1,0,1
27010,42,13,0,2,0,1,0,0,60,1,2,0
27011,21,10,1,0,0,0,0,0,35,1,1,1
27012,21,10,1,4,0,0,0,0,20,1,1,1
27013,26,13,1,3,0,0,0,0,40,1,1,1
27014,36,9,0,2,0,1,0,0,60,1,0,0
27015,24,13,0,5,0,1,0,0,40,1,1,1
27016,47,13,0,2,0,1,0,0,57,1,1,0
27017,51,12,1,3,0,1,0,0,30,1,1,1
27020,67,10,1,3,0,0,0,0,25,0,1,1
27021,49,9,0,2,0,1,0,0,25,1,1,1
27023,58,11,0,2,0,1,0,1,48,1,1,0
27024,61,4,1,0,0,0,0,0,40,1,1,1
27025,36,9,0,2,3,1,0,0,35,1,1,1
27026,19,10,1,5,2,1,0,0,40,0,1,1
27027,29,10,0,2,0,1,0,0,35,1,2,1
27028,43,13,0,2,0,1,0,1,40,1,1,0
27029,60,9,1,3,3,1,1,0,55,1,2,1
27030,21,10,1,0,0,1,0,0,40,1,1,1
27031,22,9,1,0,0,0,0,0,40,1,1,1
27032,33,13,0,2,0,1,0,0,65,1,1,0
27033,36,13,1,3,2,0,0,0,50,0,1,1
27034,37,13,1,3,0,1,0,0,46,1,1,1
27035,35,12,0,1,0,0,0,0,40,1,1,1
27036,17,6,1,4,0,1,0,0,30,1,1,1
27037,37,9,0,2,0,1,0,0,60,1,1,0
27039,28,10,0,2,0,1,0,0,40,1,1,0
27040,42,10,1,3,0,0,0,0,40,1,1,1
27041,57,9,0,2,0,1,1,0,60,0,2,0
27042,26,10,1,5,0,0,0,0,65,1,1,1
27043,45,7,0,2,3,1,0,0,50,1,0,1
27044,32,13,0,2,0,1,0,0,44,1,1,0
27045,63,10,1,0,0,0,0,0,43,1,1,1
27046,22,10,1,5,2,0,0,0,20,0,1,1
27047,36,10,0,2,0,1,0,0,55,1,1,0
27048,45,9,0,1,0,0,0,0,40,1,0,1
27049,34,15,0,2,0,1,0,0,55,1,2,0
27050,27,13,1,3,0,1,0,0,60,1,0,1
27052,47,9,0,2,0,1,0,0,56,1,2,0
27053,46,4,1,4,0,1,0,0,52,1,1,1
27054,28,10,1,4,0,0,0,0,40,1,1,1
27055,45,9,1,5,0,1,0,0,40,1,1,1
27056,26,13,1,4,2,0,0,0,40,0,1,1
27057,32,6,0,2,0,1,0,0,45,1,2,1
27058,30,8,0,1,0,0,0,0,40,1,0,1
27059,59,6,0,2,0,1,0,0,40,0,1,1
27060,58,16,1,3,0,0,0,0,43,1,0,0
27061,45,10,1,3,0,1,0,0,30,1,1,1
27062,76,10,1,3,0,1,0,0,40,1,2,1
27063,38,9,1,4,0,0,0,0,40,1,1,1
27064,32,14,1,4,3,1,0,0,40,1,1,1
27065,38,9,1,3,0,1,0,0,50,1,2,1
27066,30,12,1,0,3,0,0,0,36,1,1,1
27067,53,11,0,2,0,1,0,0,40,0,2,0
27069,27,13,1,3,0,1,0,0,50,1,0,1
27070,44,12,0,2,0,1,0,0,30,1,0,1
27071,35,14,0,2,2,1,0,0,50,1,1,0
27072,36,2,1,5,4,0,0,0,40,0,1,1
27073,51,10,0,1,0,0,0,0,10,1,1,0
27074,42,9,0,2,0,1,0,0,40,1,0,1
27075,40,13,0,2,0,1,1,0,50,1,2,0
27076,45,9,0,2,0,1,0,0,40,1,1,1
27077,55,5,1,0,0,0,1,0,37,1,1,0
27078,36,4,0,2,0,1,0,0,40,1,1,1
27079,57,9,0,2,3,1,0,0,40,1,0,0
27080,27,9,1,3,0,0,0,0,45,1,1,1
27081,62,14,1,3,0,1,1,0,40,1,1,1
27082,29,13,0,2,0,1,0,0,55,1,1,1
27083,38,13,1,3,1,1,0,0,30,1,2,1
27084,29,9,0,2,0,1,0,0,50,1,1,1
27087,32,14,1,3,0,0,1,0,40,1,0,1
27088,34,13,1,3,0,1,0,1,40,1,1,1
27089,25,12,1,3,0,1,0,0,55,1,1,1
27090,34,14,1,3,0,1,0,0,35,1,0,1
27091,37,10,0,2,0,1,0,0,38,1,0,1
27092,37,9,0,2,0,1,0,0,45,1,1,1
27093,18,9,1,4,0,1,0,0,25,1,1,1
27094,24,11,1,4,0,1,0,0,40,1,1,1
27095,17,8,1,4,0,0,0,0,30,1,1,1
27096,35,13,1,3,0,0,0,0,40,1,1,1
27097,31,11,1,0,3,0,0,0,32,1,1,1
27098,29,12,1,3,0,1,0,0,60,1,1,1
27099,49,9,0,2,0,1,0,0,40,1,2,1
27101,35,9,0,2,0,1,0,0,40,1,0,1
27102,55,9,0,2,0,1,0,0,50,1,2,1
27103,37,3,0,2,0,1,0,0,40,0,1,1
27104,33,10,1,0,3,0,0,0,18,1,0,1
27105,49,13,0,2,0,1,0,0,45,1,1,0
27106,32,9,0,2,0,1,0,0,45,1,1,1
27108,39,14,1,3,0,1,0,0,40,1,1,1
27109,42,9,0,2,0,1,0,0,40,0,0,1
27110,30,14,0,1,0,0,0,0,50,1,0,0
27111,30,11,1,3,0,1,0,0,40,1,1,1
27112,48,9,0,2,0,1,0,0,40,1,2,0
27113,57,13,0,2,0,1,0,0,10,1,2,1
27114,56,6,1,0,3,0,0,0,45,1,1,1
27115,28,10,1,4,0,1,0,0,40,0,1,1
27116,43,13,0,2,0,1,0,0,24,1,1,0
27117,46,9,0,2,0,1,0,0,60,1,1,1
27118,60,13,0,2,0,1,1,0,45,1,1,0
27119,50,14,1,0,0,0,0,0,65,1,0,1
27120,37,15,0,2,0,1,0,0,50,1,1,0
27121,41,9,1,5,3,0,0,0,40,1,1,1
27122,38,10,0,1,0,0,0,0,38,1,1,0
27123,23,10,1,4,0,0,0,0,40,1,1,1
27124,59,10,0,2,0,1,0,0,50,1,1,0
27125,72,14,1,3,0,1,1,0,60,1,1,1
27126,47,10,1,3,0,0,0,0,33,1,0,1
27127,29,11,1,5,0,1,0,0,40,1,1,1
27128,35,13,0,2,0,1,0,0,60,1,1,1
27129,24,10,0,2,0,1,0,0,15,1,1,1
27130,22,9,1,0,0,0,0,0,40,1,1,1
27131,24,9,1,4,0,1,0,0,40,1,1,1
27132,42,13,0,2,0,1,1,0,45,1,1,0
27134,40,14,1,0,0,0,0,0,20,1,0,1
27135,61,9,1,3,2,0,0,0,40,0,1,1
27136,58,13,1,4,0,1,0,0,72,1,2,1
27137,39,9,1,3,0,1,0,0,40,1,0,1
27138,45,10,1,3,0,0,0,0,50,1,2,1
27139,25,9,1,3,0,1,0,0,45,1,1,1
27142,34,11,0,2,0,1,1,0,40,1,1,0
27143,45,13,0,2,0,1,0,0,45,1,1,0
27145,28,10,1,3,3,1,0,0,40,1,1,1
27146,27,10,1,3,0,0,0,0,60,1,1,1
27147,41,9,1,3,0,0,0,0,40,1,0,1
27148,18,9,1,3,3,0,0,0,30,1,0,1
27149,44,13,0,2,0,1,0,0,40,1,1,0
27150,47,11,0,1,0,0,0,0,45,1,1,0
27151,36,9,0,2,0,1,0,0,40,1,0,1
27152,66,1,1,5,0,0,0,0,40,0,1,1
27153,33,9,1,0,0,0,0,0,45,1,1,1
27154,39,9,1,3,0,1,0,0,40,1,0,0
27155,30,9,1,4,3,1,0,0,40,1,1,1
27156,34,9,0,2,0,1,0,0,40,1,2,0
27157,62,14,1,0,0,0,0,0,32,1,2,1
27158,21,10,1,3,0,0,0,0,45,1,1,1
27159,50,14,0,2,0,1,1,0,50,1,2,0
27160,30,13,0,2,0,1,1,0,60,1,1,0
27161,43,9,0,2,0,1,0,0,40,1,1,0
27162,19,10,1,5,0,0,0,0,40,1,1,1
27163,26,11,1,4,0,1,0,0,50,0,0,1
27164,50,4,0,2,0,1,0,1,65,0,1,1
27165,45,14,1,3,0,1,0,0,40,1,0,0
27166,46,14,0,2,0,1,0,0,50,1,2,0
27167,17,6,1,4,0,1,0,0,15,1,1,1
27168,56,4,0,2,0,1,0,0,40,1,1,0
27169,25,10,0,1,3,0,1,0,40,1,1,0
27170,47,14,1,0,2,0,0,0,42,0,1,1
27171,23,9,0,2,0,1,0,0,45,1,1,1
27172,51,9,1,0,0,0,0,0,20,1,2,1
27173,19,10,1,3,0,0,0,0,25,1,1,1
27174,33,9,0,2,0,1,0,0,40,1,2,1
27175,32,9,1,0,0,0,0,0,80,1,1,1
27176,52,9,1,3,0,1,0,0,40,1,1,1
27177,36,10,1,5,3,0,0,0,40,1,1,1
27178,34,9,1,3,0,1,0,0,40,1,1,1
27180,26,8,0,2,4,1,0,0,98,0,2,1
27181,35,10,0,2,0,1,0,0,40,1,0,1
27182,58,13,0,2,0,1,0,0,40,1,0,0
27183,32,7,1,4,0,1,0,0,50,1,1,1
27184,23,10,1,5,0,0,0,0,40,1,1,1
27185,28,10,1,3,3,1,0,0,40,1,2,1
27186,20,6,1,5,0,1,0,0,35,0,1,1
27187,17,6,1,4,0,1,0,0,20,1,1,1
27188,56,9,0,2,0,1,1,0,45,1,1,0
27189,26,9,1,4,0,0,0,0,40,1,1,1
27190,43,13,1,0,0,0,1,0,36,1,0,1
27191,45,10,1,3,0,1,0,0,35,1,2,1
27192,34,10,0,1,0,0,1,0,50,1,1,0
27193,54,2,0,2,0,1,0,0,35,0,1,1
27194,51,9,1,0,0,0,0,0,40,1,0,1
27195,58,10,0,2,0,1,0,0,60,1,2,1
27196,49,12,1,3,0,0,1,0,40,1,1,1
27197,21,11,1,4,0,0,0,0,40,1,1,1
27198,44,10,1,3,0,0,0,0,40,1,1,1
27199,26,13,1,3,0,0,0,0,50,1,1,1
27200,39,13,0,2,0,1,0,0,40,1,1,1
27202,37,10,0,2,0,1,0,0,40,1,1,1
27203,49,9,1,3,0,1,0,0,32,1,1,1
27204,45,9,1,0,3,0,0,0,40,1,1,1
27205,60,9,1,3,3,0,0,0,40,1,0,1
27206,28,13,1,3,3,1,0,0,40,1,0,1
27207,23,10,0,2,1,1,0,0,30,1,1,1
27208,44,13,1,3,0,0,0,0,45,1,1,1
27209,19,10,1,4,0,1,0,0,12,1,0,1
27210,37,9,0,2,0,1,0,0,40,1,1,0
27211,41,9,0,2,0,1,0,0,38,1,2,1
27212,56,13,0,2,0,1,1,0,40,1,0,0
27213,44,12,0,2,0,1,0,0,54,1,1,0
27214,30,13,0,2,2,1,0,0,36,0,1,0
27215,23,13,1,3,0,0,0,0,40,1,1,1
27216,44,9,0,1,0,0,1,0,40,1,1,0
27217,38,9,0,2,0,1,1,0,70,1,1,0
27218,32,10,0,2,0,1,1,0,50,1,1,0
27219,57,14,1,3,0,1,0,0,20,1,2,1
27220,35,15,0,2,0,1,1,0,50,1,1,0
27221,48,13,0,2,0,1,1,0,50,1,2,0
27222,32,10,0,2,0,1,0,0,99,1,0,1
27223,76,14,1,3,0,0,0,0,15,1,0,1
27224,57,9,1,3,3,0,0,0,30,1,0,1
27226,51,14,0,2,0,1,1,0,50,1,1,0
27227,50,6,0,2,3,1,0,0,40,1,1,1
27228,38,9,0,1,0,0,0,0,25,1,1,1
27229,53,9,0,2,0,1,0,1,40,1,1,1
27230,59,4,0,2,0,1,0,0,20,1,2,1
27231,23,9,1,4,0,1,0,0,40,1,1,1
27232,44,11,1,3,0,1,1,0,40,1,1,0
27233,23,13,1,3,0,0,0,0,40,1,1,1
27234,23,12,1,4,0,1,0,0,20,1,1,1
27235,44,13,0,2,0,1,0,0,40,1,1,0
